session_date,direction,breakout_time,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,risk_points,r_multiple_net,gross_points,cost_points,net_points,gross_dollars,cost_dollars,net_dollars
2018-05-21,short,11:14,11:15,6922.25,6957.25,6852.25,11:29,6896.25,time_stop,35.0,0.7043,26.0,1.35,24.65,52.0,2.7,49.3
2018-05-22,short,10:03,10:04,6929.25,6955.0,6877.75,11:29,6920.0,time_stop,25.75,0.3068,9.25,1.35,7.9,18.5,2.7,15.8
2018-05-23,long,10:08,10:09,6886.25,6847.0,6964.75,11:29,6882.5,time_stop,39.25,-0.1299,-3.75,1.35,-5.1,-7.5,2.7,-10.2
2018-05-24,short,10:25,10:26,6911.5,6968.75,6797.0,11:29,6919.25,time_stop,57.25,-0.159,-7.75,1.35,-9.1,-15.5,2.7,-18.2
2018-05-25,long,10:11,10:12,6978.5,6942.25,7051.0,11:29,6978.75,time_stop,36.25,-0.0303,0.25,1.35,-1.1,0.5,2.7,-2.2
2018-05-29,long,10:05,10:06,6965.25,6915.25,7065.25,11:29,6947.0,time_stop,50.0,-0.392,-18.25,1.35,-19.6,-36.5,2.7,-39.2
2018-05-30,short,10:02,10:03,6943.75,6972.25,6886.75,10:43,6972.25,hard_stop,28.5,-1.0474,-28.5,1.35,-29.85,-57.0,2.7,-59.7
2018-05-31,short,10:48,10:49,6969.5,7000.0,6908.5,11:29,6992.0,time_stop,30.5,-0.782,-22.5,1.35,-23.85,-45.0,2.7,-47.7
2018-06-01,long,10:05,10:06,7039.25,7009.0,7099.75,11:29,7066.25,time_stop,30.25,0.8479,27.0,1.35,25.65,54.0,2.7,51.3
2018-06-04,long,11:00,11:01,7128.5,7099.75,7186.0,11:29,7126.5,time_stop,28.75,-0.1165,-2.0,1.35,-3.35,-4.0,2.7,-6.7
2018-06-05,long,10:01,10:02,7175.5,7155.25,7216.0,11:09,7155.25,hard_stop,20.25,-1.0667,-20.25,1.35,-21.6,-40.5,2.7,-43.2
2018-06-06,short,10:00,10:01,7158.5,7187.5,7100.5,11:29,7183.25,time_stop,29.0,-0.9,-24.75,1.35,-26.1,-49.5,2.7,-52.2
2018-06-07,short,10:07,10:08,7190.25,7215.75,7139.25,10:38,7139.25,tp1,25.5,1.9569,51.0,1.1,49.9,102.0,2.2,99.8
2018-06-08,long,10:21,10:22,7136.75,7110.75,7188.75,10:34,7110.75,hard_stop,26.0,-1.0519,-26.0,1.35,-27.35,-52.0,2.7,-54.7
2018-06-12,long,11:06,11:07,7220.25,7198.5,7263.75,11:29,7217.5,time_stop,21.75,-0.1885,-2.75,1.35,-4.1,-5.5,2.7,-8.2
2018-06-13,long,10:04,10:05,7256.5,7240.75,7288.0,11:29,7284.5,time_stop,15.75,1.6921,28.0,1.35,26.65,56.0,2.7,53.3
2018-06-14,long,10:01,10:02,7291.0,7261.0,7351.0,11:29,7295.0,time_stop,30.0,0.0883,4.0,1.35,2.65,8.0,2.7,5.3
2018-06-18,long,10:20,10:21,7247.5,7208.5,7325.5,11:29,7270.75,time_stop,39.0,0.5615,23.25,1.35,21.9,46.5,2.7,43.8
2018-06-19,short,10:09,10:10,7177.0,7223.0,7085.0,11:29,7210.25,time_stop,46.0,-0.7522,-33.25,1.35,-34.6,-66.5,2.7,-69.2
2018-06-20,short,10:32,10:33,7280.75,7306.75,7228.75,10:58,7306.75,hard_stop,26.0,-1.0519,-26.0,1.35,-27.35,-52.0,2.7,-54.7
2018-06-21,short,10:04,10:05,7296.5,7330.0,7229.5,11:29,7268.75,time_stop,33.5,0.7881,27.75,1.35,26.4,55.5,2.7,52.8
2018-06-22,short,10:25,10:26,7207.25,7268.5,7084.75,11:29,7227.0,time_stop,61.25,-0.3445,-19.75,1.35,-21.1,-39.5,2.7,-42.2
2018-06-25,short,10:03,10:04,7110.5,7169.75,6992.0,11:29,7055.75,time_stop,59.25,0.9013,54.75,1.35,53.4,109.5,2.7,106.8
2018-06-27,long,10:38,10:39,7148.25,7106.0,7232.75,11:06,7106.0,hard_stop,42.25,-1.032,-42.25,1.35,-43.6,-84.5,2.7,-87.2
2018-06-28,long,11:00,11:01,7030.5,6971.75,7148.0,11:29,7030.0,time_stop,58.75,-0.0315,-0.5,1.35,-1.85,-1.0,2.7,-3.7
2018-06-29,long,10:01,10:02,7116.5,7083.25,7183.0,11:29,7104.25,time_stop,33.25,-0.409,-12.25,1.35,-13.6,-24.5,2.7,-27.2
2018-07-02,long,10:01,10:02,7039.0,6987.25,7142.5,11:29,7052.0,time_stop,51.75,0.2251,13.0,1.35,11.65,26.0,2.7,23.3
2018-07-05,short,10:04,10:05,7073.25,7100.0,7019.75,11:29,7079.75,time_stop,26.75,-0.2935,-6.5,1.35,-7.85,-13.0,2.7,-15.7
2018-07-06,long,10:00,10:01,7164.25,7123.25,7246.25,11:29,7197.75,time_stop,41.0,0.7841,33.5,1.35,32.15,67.0,2.7,64.3
2018-07-09,short,10:11,10:12,7253.75,7282.25,7196.75,11:29,7265.0,time_stop,28.5,-0.4421,-11.25,1.35,-12.6,-22.5,2.7,-25.2
2018-07-10,long,10:38,10:39,7309.75,7288.0,7353.25,11:29,7301.25,time_stop,21.75,-0.4529,-8.5,1.35,-9.85,-17.0,2.7,-19.7
2018-07-11,long,10:01,10:02,7277.5,7237.5,7357.5,11:29,7256.5,time_stop,40.0,-0.5588,-21.0,1.35,-22.35,-42.0,2.7,-44.7
2018-07-12,long,10:00,10:01,7322.5,7288.0,7391.5,11:29,7347.0,time_stop,34.5,0.671,24.5,1.35,23.15,49.0,2.7,46.3
2018-07-13,long,10:26,10:27,7396.75,7366.75,7456.75,11:29,7402.0,time_stop,30.0,0.13,5.25,1.35,3.9,10.5,2.7,7.8
2018-07-16,short,10:57,10:58,7380.5,7407.5,7326.5,11:29,7382.5,time_stop,27.0,-0.1241,-2.0,1.35,-3.35,-4.0,2.7,-6.7
2018-07-17,long,10:00,10:01,7346.75,7295.25,7449.75,11:29,7376.5,time_stop,51.5,0.5515,29.75,1.35,28.4,59.5,2.7,56.8
2018-07-18,short,10:15,10:16,7391.0,7427.0,7319.0,11:29,7407.25,time_stop,36.0,-0.4889,-16.25,1.35,-17.6,-32.5,2.7,-35.2
2018-07-20,long,10:32,10:33,7399.25,7377.5,7442.75,11:29,7409.75,time_stop,21.75,0.4207,10.5,1.35,9.15,21.0,2.7,18.3
2018-07-23,long,10:40,10:41,7356.75,7311.25,7447.75,11:29,7356.25,time_stop,45.5,-0.0407,-0.5,1.35,-1.85,-1.0,2.7,-3.7
2018-07-24,long,10:22,10:23,7487.75,7460.75,7541.75,11:01,7460.75,hard_stop,27.0,-1.05,-27.0,1.35,-28.35,-54.0,2.7,-56.7
2018-07-27,short,10:02,10:03,7397.25,7457.25,7277.25,11:29,7374.5,time_stop,60.0,0.3567,22.75,1.35,21.4,45.5,2.7,42.8
2018-07-30,short,11:12,11:13,7205.75,7309.0,6999.25,11:29,7214.5,time_stop,103.25,-0.0978,-8.75,1.35,-10.1,-17.5,2.7,-20.2
2018-07-31,short,10:15,10:16,7217.25,7271.0,7109.75,11:29,7240.75,time_stop,53.75,-0.4623,-23.5,1.35,-24.85,-47.0,2.7,-49.7
2018-08-01,long,10:14,10:15,7290.75,7252.75,7366.75,11:29,7282.75,time_stop,38.0,-0.2461,-8.0,1.35,-9.35,-16.0,2.7,-18.7
2018-08-02,long,10:01,10:02,7272.75,7224.5,7369.25,11:29,7314.25,time_stop,48.25,0.8321,41.5,1.35,40.15,83.0,2.7,80.3
2018-08-03,long,10:28,10:29,7401.0,7362.0,7479.0,11:29,7385.0,time_stop,39.0,-0.4449,-16.0,1.35,-17.35,-32.0,2.7,-34.7
2018-08-06,long,10:06,10:07,7414.75,7387.25,7469.75,11:29,7410.0,time_stop,27.5,-0.2218,-4.75,1.35,-6.1,-9.5,2.7,-12.2
2018-08-07,short,11:00,11:01,7451.5,7487.0,7380.5,11:29,7455.25,time_stop,35.5,-0.1437,-3.75,1.35,-5.1,-7.5,2.7,-10.2
2018-08-08,long,10:10,10:11,7474.5,7442.25,7539.0,11:29,7487.0,time_stop,32.25,0.3457,12.5,1.35,11.15,25.0,2.7,22.3
2018-08-09,long,10:09,10:10,7489.75,7464.5,7540.25,11:29,7493.5,time_stop,25.25,0.095,3.75,1.35,2.4,7.5,2.7,4.8
2018-08-10,short,10:00,10:01,7415.75,7447.0,7353.25,11:29,7435.0,time_stop,31.25,-0.6592,-19.25,1.35,-20.6,-38.5,2.7,-41.2
2018-08-13,long,10:09,10:10,7462.0,7427.0,7532.0,11:29,7433.0,time_stop,35.0,-0.8671,-29.0,1.35,-30.35,-58.0,2.7,-60.7
2018-08-14,short,10:04,10:05,7401.25,7445.25,7313.25,10:50,7445.25,hard_stop,44.0,-1.0307,-44.0,1.35,-45.35,-88.0,2.7,-90.7
2018-08-15,short,10:00,10:01,7367.5,7418.5,7265.5,11:29,7344.0,time_stop,51.0,0.4343,23.5,1.35,22.15,47.0,2.7,44.3
2018-08-16,long,11:15,11:16,7422.75,7396.5,7475.25,11:29,7426.25,time_stop,26.25,0.0819,3.5,1.35,2.15,7.0,2.7,4.3
2018-08-17,short,10:06,10:07,7344.0,7382.5,7267.0,11:29,7352.75,time_stop,38.5,-0.2623,-8.75,1.35,-10.1,-17.5,2.7,-20.2
2018-08-20,short,10:14,10:15,7357.25,7407.5,7256.75,11:29,7366.5,time_stop,50.25,-0.2109,-9.25,1.35,-10.6,-18.5,2.7,-21.2
2018-08-21,long,10:35,10:36,7430.5,7398.0,7495.5,11:29,7417.0,time_stop,32.5,-0.4569,-13.5,1.35,-14.85,-27.0,2.7,-29.7
2018-08-22,short,10:02,10:03,7386.5,7416.5,7326.5,10:45,7416.5,hard_stop,30.0,-1.045,-30.0,1.35,-31.35,-60.0,2.7,-62.7
2018-08-23,long,10:21,10:22,7472.0,7422.0,7572.0,11:19,7422.0,hard_stop,50.0,-1.027,-50.0,1.35,-51.35,-100.0,2.7,-102.7
2018-08-24,long,10:01,10:02,7468.5,7445.75,7514.0,11:29,7487.0,time_stop,22.75,0.7538,18.5,1.35,17.15,37.0,2.7,34.3
2018-08-27,long,10:02,10:03,7545.25,7517.5,7600.75,11:29,7558.75,time_stop,27.75,0.4378,13.5,1.35,12.15,27.0,2.7,24.3
2018-08-28,short,10:47,10:48,7573.25,7597.5,7524.75,11:29,7583.0,time_stop,24.25,-0.4577,-9.75,1.35,-11.1,-19.5,2.7,-22.2
2018-08-29,long,10:13,10:14,7614.5,7589.0,7665.5,11:29,7653.5,time_stop,25.5,1.4765,39.0,1.35,37.65,78.0,2.7,75.3
2018-08-30,long,10:18,10:19,7663.5,7642.25,7706.0,11:29,7661.0,time_stop,21.25,-0.1812,-2.5,1.35,-3.85,-5.0,2.7,-7.7
2018-08-31,long,10:06,10:07,7673.5,7640.5,7739.5,11:29,7658.5,time_stop,33.0,-0.4955,-15.0,1.35,-16.35,-30.0,2.7,-32.7
2018-09-04,long,10:57,10:58,7649.0,7586.5,7774.0,11:29,7637.25,time_stop,62.5,-0.2096,-11.75,1.35,-13.1,-23.5,2.7,-26.2
2018-09-05,short,10:01,10:02,7546.0,7616.25,7405.5,11:29,7509.0,time_stop,70.25,0.5075,37.0,1.35,35.65,74.0,2.7,71.3
2018-09-06,short,10:10,10:11,7483.25,7539.25,7371.25,11:29,7442.75,time_stop,56.0,0.6991,40.5,1.35,39.15,81.0,2.7,78.3
2018-09-07,long,10:48,10:49,7487.0,7401.75,7657.5,11:29,7482.5,time_stop,85.25,-0.0686,-4.5,1.35,-5.85,-9.0,2.7,-11.7
2018-09-10,short,10:05,10:06,7427.5,7477.0,7328.5,11:29,7456.0,time_stop,49.5,-0.603,-28.5,1.35,-29.85,-57.0,2.7,-59.7
2018-09-11,long,10:07,10:08,7469.5,7404.25,7600.0,11:29,7477.0,time_stop,65.25,0.0943,7.5,1.35,6.15,15.0,2.7,12.3
2018-09-12,short,10:09,10:10,7461.25,7506.5,7370.75,11:29,7486.75,time_stop,45.25,-0.5934,-25.5,1.35,-26.85,-51.0,2.7,-53.7
2018-09-17,short,10:01,10:02,7512.25,7566.75,7403.25,11:29,7500.5,time_stop,54.5,0.1908,11.75,1.35,10.4,23.5,2.7,20.8
2018-09-18,long,10:03,10:04,7533.5,7467.0,7666.5,11:29,7554.5,time_stop,66.5,0.2955,21.0,1.35,19.65,42.0,2.7,39.3
2018-09-19,short,10:10,10:11,7484.5,7546.25,7361.0,11:29,7502.5,time_stop,61.75,-0.3134,-18.0,1.35,-19.35,-36.0,2.7,-38.7
2018-09-20,long,10:01,10:02,7595.75,7552.5,7682.25,11:29,7595.25,time_stop,43.25,-0.0428,-0.5,1.35,-1.85,-1.0,2.7,-3.7
2018-09-21,short,10:20,10:21,7602.25,7634.75,7537.25,11:29,7602.0,time_stop,32.5,-0.0338,0.25,1.35,-1.1,0.5,2.7,-2.2
2018-09-24,long,10:06,10:07,7537.5,7473.5,7665.5,11:29,7560.75,time_stop,64.0,0.3422,23.25,1.35,21.9,46.5,2.7,43.8
2018-09-25,short,10:59,11:00,7553.0,7584.75,7489.5,11:26,7584.75,hard_stop,31.75,-1.0425,-31.75,1.35,-33.1,-63.5,2.7,-66.2
2018-09-26,long,10:04,10:05,7619.25,7592.5,7672.75,11:29,7640.5,time_stop,26.75,0.7439,21.25,1.35,19.9,42.5,2.7,39.8
2018-09-27,long,10:00,10:01,7664.0,7621.25,7749.5,11:29,7668.75,time_stop,42.75,0.0795,4.75,1.35,3.4,9.5,2.7,6.8
2018-09-28,long,10:50,10:51,7656.75,7623.0,7724.25,11:29,7665.25,time_stop,33.75,0.2119,8.5,1.35,7.15,17.0,2.7,14.3
2018-10-01,long,10:06,10:07,7727.25,7691.0,7799.75,11:29,7716.75,time_stop,36.25,-0.3269,-10.5,1.35,-11.85,-21.0,2.7,-23.7
2018-10-02,long,10:49,10:50,7687.0,7635.0,7791.0,11:29,7694.75,time_stop,52.0,0.1231,7.75,1.35,6.4,15.5,2.7,12.8
2018-10-03,long,10:05,10:06,7700.25,7676.0,7748.75,10:55,7676.0,hard_stop,24.25,-1.0557,-24.25,1.35,-25.6,-48.5,2.7,-51.2
2018-10-04,short,10:01,10:02,7576.0,7633.0,7462.0,11:29,7541.25,time_stop,57.0,0.586,34.75,1.35,33.4,69.5,2.7,66.8
2018-10-05,short,10:04,10:05,7470.0,7535.0,7340.0,11:29,7423.0,time_stop,65.0,0.7023,47.0,1.35,45.65,94.0,2.7,91.3
2018-10-08,long,10:11,10:12,7424.75,7359.0,7556.25,11:29,7363.0,time_stop,65.75,-0.9597,-61.75,1.35,-63.1,-123.5,2.7,-126.2
2018-10-09,long,10:01,10:02,7416.0,7361.5,7525.0,11:29,7433.25,time_stop,54.5,0.2917,17.25,1.35,15.9,34.5,2.7,31.8
2018-10-10,short,10:03,10:04,7235.5,7356.5,6993.5,11:29,7233.5,time_stop,121.0,0.0054,2.0,1.35,0.65,4.0,2.7,1.3
2018-10-11,short,11:04,11:05,6987.5,7138.25,6686.0,11:29,7032.5,time_stop,150.75,-0.3075,-45.0,1.35,-46.35,-90.0,2.7,-92.7
2018-10-15,short,10:02,10:03,7089.0,7161.25,6944.5,11:29,7152.75,time_stop,72.25,-0.901,-63.75,1.35,-65.1,-127.5,2.7,-130.2
2018-10-16,long,10:01,10:02,7192.25,7151.5,7273.75,10:33,7151.5,hard_stop,40.75,-1.0331,-40.75,1.35,-42.1,-81.5,2.7,-84.2
2018-10-17,short,10:00,10:01,7257.25,7335.25,7101.25,11:29,7270.75,time_stop,78.0,-0.1904,-13.5,1.35,-14.85,-27.0,2.7,-29.7
2018-10-18,short,10:00,10:01,7221.0,7270.75,7121.5,11:29,7185.5,time_stop,49.75,0.6864,35.5,1.35,34.15,71.0,2.7,68.3
2018-10-19,long,10:03,10:04,7237.5,7171.0,7370.5,11:29,7185.0,time_stop,66.5,-0.8098,-52.5,1.35,-53.85,-105.0,2.7,-107.7
2018-10-22,long,10:48,10:49,7193.0,7101.0,7377.0,11:29,7187.25,time_stop,92.0,-0.0772,-5.75,1.35,-7.1,-11.5,2.7,-14.2
2018-10-23,short,10:01,10:02,6994.5,7049.5,6884.5,11:29,7023.5,time_stop,55.0,-0.5518,-29.0,1.35,-30.35,-58.0,2.7,-60.7
2018-10-24,short,10:00,10:01,7074.25,7131.25,6960.25,11:29,6997.0,time_stop,57.0,1.3316,77.25,1.35,75.9,154.5,2.7,151.8
2018-10-25,long,10:01,10:02,6964.0,6872.5,7147.0,11:29,6998.25,time_stop,91.5,0.3596,34.25,1.35,32.9,68.5,2.7,65.8
2018-10-26,short,10:07,10:08,6783.75,6895.5,6560.25,11:29,6845.75,time_stop,111.75,-0.5669,-62.0,1.35,-63.35,-124.0,2.7,-126.7
2018-10-29,long,10:03,10:04,6970.5,6920.75,7070.0,10:48,6920.75,hard_stop,49.75,-1.0271,-49.75,1.35,-51.1,-99.5,2.7,-102.2
2018-10-31,long,10:01,10:02,6987.0,6927.0,7107.0,11:29,6993.25,time_stop,60.0,0.0817,6.25,1.35,4.9,12.5,2.7,9.8
2018-11-01,short,10:08,10:09,6939.25,7013.75,6790.25,10:36,7013.75,hard_stop,74.5,-1.0181,-74.5,1.35,-75.85,-149.0,2.7,-151.7
2018-11-02,short,10:03,10:04,7023.5,7092.75,6885.0,11:29,6966.5,time_stop,69.25,0.8036,57.0,1.35,55.65,114.0,2.7,111.3
2018-11-05,short,10:02,10:03,6897.25,6971.5,6748.75,11:29,6890.75,time_stop,74.25,0.0694,6.5,1.35,5.15,13.0,2.7,10.3
2018-11-07,long,10:02,10:03,7114.0,7061.5,7219.0,11:29,7145.25,time_stop,52.5,0.5695,31.25,1.35,29.9,62.5,2.7,59.8
2018-11-08,long,10:03,10:04,7199.5,7153.25,7292.0,11:29,7179.5,time_stop,46.25,-0.4616,-20.0,1.35,-21.35,-40.0,2.7,-42.7
2018-11-09,short,10:09,10:10,7064.0,7116.5,6959.0,11:29,7050.0,time_stop,52.5,0.241,14.0,1.35,12.65,28.0,2.7,25.3
2018-11-12,short,10:00,10:01,6920.0,7009.25,6741.5,11:29,6833.0,time_stop,89.25,0.9597,87.0,1.35,85.65,174.0,2.7,171.3
2018-11-13,short,10:00,10:01,6850.5,6920.75,6710.0,11:02,6920.75,hard_stop,70.25,-1.0192,-70.25,1.35,-71.6,-140.5,2.7,-143.2
2018-11-14,short,10:02,10:03,6872.5,6929.75,6758.0,11:29,6808.75,time_stop,57.25,1.09,63.75,1.35,62.4,127.5,2.7,124.8
2018-11-15,short,10:30,10:31,6739.75,6811.5,6596.25,11:24,6811.5,hard_stop,71.75,-1.0188,-71.75,1.35,-73.1,-143.5,2.7,-146.2
2018-11-16,long,10:15,10:16,6879.5,6807.25,7024.0,11:29,6858.25,time_stop,72.25,-0.3128,-21.25,1.35,-22.6,-42.5,2.7,-45.2
2018-11-19,short,10:04,10:05,6777.0,6852.75,6625.5,11:29,6724.25,time_stop,75.75,0.6785,52.75,1.35,51.4,105.5,2.7,102.8
2018-11-20,short,10:11,10:12,6473.0,6558.25,6302.5,10:38,6558.25,hard_stop,85.25,-1.0158,-85.25,1.35,-86.6,-170.5,2.7,-173.2
2018-11-21,long,11:20,11:21,6645.0,6570.75,6793.5,11:29,6635.0,time_stop,74.25,-0.1529,-10.0,1.35,-11.35,-20.0,2.7,-22.7
2018-11-26,long,10:02,10:03,6663.0,6598.5,6792.0,11:29,6646.25,time_stop,64.5,-0.2806,-16.75,1.35,-18.1,-33.5,2.7,-36.2
2018-11-27,long,10:05,10:06,6672.25,6613.0,6790.75,11:29,6706.5,time_stop,59.25,0.5553,34.25,1.35,32.9,68.5,2.7,65.8
2018-11-28,short,10:30,10:31,6728.5,6765.25,6655.0,11:29,6727.0,time_stop,36.75,0.0041,1.5,1.35,0.15,3.0,2.7,0.3
2018-11-29,short,10:18,10:19,6870.0,6911.5,6787.0,11:29,6876.5,time_stop,41.5,-0.1892,-6.5,1.35,-7.85,-13.0,2.7,-15.7
2018-11-30,long,10:30,10:31,6913.5,6872.25,6996.0,11:29,6900.0,time_stop,41.25,-0.36,-13.5,1.35,-14.85,-27.0,2.7,-29.7
2018-12-03,short,11:01,11:02,7032.25,7108.0,6880.75,11:29,7057.5,time_stop,75.75,-0.3512,-25.25,1.35,-26.6,-50.5,2.7,-53.2
2018-12-04,short,11:18,11:19,7010.0,7047.0,6936.0,11:29,7009.0,time_stop,37.0,-0.0095,1.0,1.35,-0.35,2.0,2.7,-0.7
2018-12-06,short,11:26,11:27,6642.5,6731.5,6464.5,11:29,6643.0,time_stop,89.0,-0.0208,-0.5,1.35,-1.85,-1.0,2.7,-3.7
2018-12-07,short,10:10,10:11,6799.25,6852.25,6693.25,11:23,6693.25,tp1,53.0,1.9792,106.0,1.1,104.9,212.0,2.2,209.8
2018-12-10,short,10:54,10:55,6575.25,6672.75,6380.25,11:29,6566.75,time_stop,97.5,0.0733,8.5,1.35,7.15,17.0,2.7,14.3
2018-12-11,short,10:10,10:11,6752.5,6796.25,6665.0,11:29,6745.0,time_stop,43.75,0.1406,7.5,1.35,6.15,15.0,2.7,12.3
2018-12-12,long,10:03,10:04,6816.5,6778.75,6892.0,11:29,6851.75,time_stop,37.75,0.898,35.25,1.35,33.9,70.5,2.7,67.8
2018-12-13,long,10:12,10:13,6835.0,6779.0,6947.0,10:40,6779.0,hard_stop,56.0,-1.0241,-56.0,1.35,-57.35,-112.0,2.7,-114.7
2018-12-14,long,10:04,10:05,6703.75,6654.5,6802.25,11:29,6681.75,time_stop,49.25,-0.4741,-22.0,1.35,-23.35,-44.0,2.7,-46.7
2018-12-17,long,10:27,10:28,6603.5,6522.75,6765.0,11:29,6622.0,time_stop,80.75,0.2124,18.5,1.35,17.15,37.0,2.7,34.3
2018-12-18,short,11:25,11:26,6502.0,6549.75,6406.5,11:29,6509.5,time_stop,47.75,-0.1853,-7.5,1.35,-8.85,-15.0,2.7,-17.7
2018-12-19,long,10:16,10:17,6587.5,6492.75,6777.0,11:29,6555.0,time_stop,94.75,-0.3573,-32.5,1.35,-33.85,-65.0,2.7,-67.7
2018-12-20,long,10:00,10:01,6382.0,6318.75,6508.5,11:09,6318.75,hard_stop,63.25,-1.0213,-63.25,1.35,-64.6,-126.5,2.7,-129.2
2018-12-21,short,10:01,10:02,6250.5,6312.75,6126.0,10:16,6312.75,hard_stop,62.25,-1.0217,-62.25,1.35,-63.6,-124.5,2.7,-127.2
2018-12-26,short,10:05,10:06,5973.5,6052.0,5816.5,11:29,6012.75,time_stop,78.5,-0.5172,-39.25,1.35,-40.6,-78.5,2.7,-81.2
2018-12-27,short,10:13,10:14,6144.0,6228.5,5975.0,11:29,6167.5,time_stop,84.5,-0.2941,-23.5,1.35,-24.85,-47.0,2.7,-49.7
2018-12-28,short,10:24,10:25,6282.5,6349.0,6149.5,11:29,6300.5,time_stop,66.5,-0.291,-18.0,1.35,-19.35,-36.0,2.7,-38.7
2018-12-31,short,10:14,10:15,6327.0,6377.0,6227.0,11:29,6310.75,time_stop,50.0,0.298,16.25,1.35,14.9,32.5,2.7,29.8
2019-01-02,long,10:05,10:06,6280.5,6205.25,6431.0,11:29,6345.25,time_stop,75.25,0.8425,64.75,1.35,63.4,129.5,2.7,126.8
2019-01-03,short,10:00,10:01,6232.25,6304.5,6087.75,11:29,6226.0,time_stop,72.25,0.0678,6.25,1.35,4.9,12.5,2.7,9.8
2019-01-04,long,10:00,10:01,6313.25,6241.25,6457.25,11:29,6394.0,time_stop,72.0,1.1028,80.75,1.35,79.4,161.5,2.7,158.8
2019-01-08,short,10:13,10:14,6533.0,6586.5,6426.0,11:29,6504.25,time_stop,53.5,0.5121,28.75,1.35,27.4,57.5,2.7,54.8
2019-01-09,short,10:45,10:46,6563.75,6613.5,6464.25,11:29,6608.5,time_stop,49.75,-0.9266,-44.75,1.35,-46.1,-89.5,2.7,-92.2
2019-01-10,long,10:22,10:23,6571.5,6527.25,6660.0,11:29,6587.75,time_stop,44.25,0.3367,16.25,1.35,14.9,32.5,2.7,29.8
2019-01-16,short,10:41,10:42,6681.0,6737.5,6568.0,11:29,6706.0,time_stop,56.5,-0.4664,-25.0,1.35,-26.35,-50.0,2.7,-52.7
2019-01-17,long,11:16,11:17,6694.0,6644.0,6794.0,11:29,6691.75,time_stop,50.0,-0.072,-2.25,1.35,-3.6,-4.5,2.7,-7.2
2019-01-18,short,10:02,10:03,6738.5,6786.5,6642.5,10:43,6786.5,hard_stop,48.0,-1.0281,-48.0,1.35,-49.35,-96.0,2.7,-98.7
2019-01-22,short,10:06,10:07,6711.75,6749.0,6637.25,11:29,6714.5,time_stop,37.25,-0.1101,-2.75,1.35,-4.1,-5.5,2.7,-8.2
2019-01-23,short,10:22,10:23,6688.5,6723.25,6619.0,11:29,6644.25,time_stop,34.75,1.2345,44.25,1.35,42.9,88.5,2.7,85.8
2019-01-24,long,10:15,10:16,6711.5,6672.5,6789.5,11:12,6672.5,hard_stop,39.0,-1.0346,-39.0,1.35,-40.35,-78.0,2.7,-80.7
2019-01-25,long,10:01,10:02,6773.25,6738.75,6842.25,11:29,6780.75,time_stop,34.5,0.1783,7.5,1.35,6.15,15.0,2.7,12.3
2019-01-29,short,10:12,10:13,6676.75,6710.0,6610.25,11:29,6634.5,time_stop,33.25,1.2301,42.25,1.35,40.9,84.5,2.7,81.8
2019-01-30,short,10:02,10:03,6704.75,6737.0,6640.25,11:29,6717.75,time_stop,32.25,-0.445,-13.0,1.35,-14.35,-26.0,2.7,-28.7
2019-01-31,long,10:03,10:04,6883.25,6840.0,6969.75,11:29,6906.5,time_stop,43.25,0.5064,23.25,1.35,21.9,46.5,2.7,43.8
2019-02-01,long,10:05,10:06,6914.0,6871.0,7000.0,11:29,6904.0,time_stop,43.0,-0.264,-10.0,1.35,-11.35,-20.0,2.7,-22.7
2019-02-04,long,10:12,10:13,6914.75,6873.25,6997.75,11:29,6941.0,time_stop,41.5,0.6,26.25,1.35,24.9,52.5,2.7,49.8
2019-02-05,long,10:31,10:32,7016.5,6969.25,7111.0,11:29,7006.75,time_stop,47.25,-0.2349,-9.75,1.35,-11.1,-19.5,2.7,-22.2
2019-02-06,short,10:01,10:02,7007.0,7039.0,6943.0,11:29,7008.25,time_stop,32.0,-0.0813,-1.25,1.35,-2.6,-2.5,2.7,-5.2
2019-02-07,long,10:23,10:24,6944.5,6912.25,7009.0,10:54,6912.25,hard_stop,32.25,-1.0419,-32.25,1.35,-33.6,-64.5,2.7,-67.2
2019-02-08,short,10:19,10:20,6845.25,6877.25,6781.25,10:39,6877.25,hard_stop,32.0,-1.0422,-32.0,1.35,-33.35,-64.0,2.7,-66.7
2019-02-11,short,11:08,11:09,6913.75,6964.75,6811.75,11:29,6924.25,time_stop,51.0,-0.2324,-10.5,1.35,-11.85,-21.0,2.7,-23.7
2019-02-12,long,10:01,10:02,6991.75,6953.75,7067.75,11:29,7011.5,time_stop,38.0,0.4842,19.75,1.35,18.4,39.5,2.7,36.8
2019-02-13,short,10:12,10:13,7038.5,7070.0,6975.5,11:29,7033.25,time_stop,31.5,0.1238,5.25,1.35,3.9,10.5,2.7,7.8
2019-02-14,long,10:02,10:03,7013.0,6971.75,7095.5,11:29,7005.0,time_stop,41.25,-0.2267,-8.0,1.35,-9.35,-16.0,2.7,-18.7
2019-02-15,short,10:12,10:13,7037.25,7084.5,6942.75,11:29,7041.0,time_stop,47.25,-0.1079,-3.75,1.35,-5.1,-7.5,2.7,-10.2
2019-02-19,long,10:02,10:03,7071.25,7035.5,7142.75,11:29,7065.25,time_stop,35.75,-0.2056,-6.0,1.35,-7.35,-12.0,2.7,-14.7
